,INDEX,PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,TARGET_FLAG
862,1093,0,0,1,3,5,0,1,1,0,0,7.0,7.0,19200.0,5184.0,0,7.0,0,7.0,19,14,2,4,7.0,0
863,1095,0,1,0,4,6,1,4,1,0,0,14.0,14.0,33640.0,37876.0,0,14.0,0,14.0,39,4,2,0,14.0,0
864,1096,0,1,1,1,8,0,1,1,0,0,9.0,9.0,14500.0,9063.0,0,9.0,0,9.0,35,1,3,6,9.0,1
865,1097,0,0,1,1,0,0,0,1,0,0,9.0,9.0,24510.0,0.0,0,9.0,0,9.0,32,4,0,0,9.0,0
866,1098,0,1,1,1,2,0,1,1,0,0,8.0,8.0,13410.0,0.0,0,8.0,2,8.0,23,7,0,1,8.0,0
867,1100,0,0,1,2,2,1,5,1,0,1,1.0,1.0,20150.0,0.0,0,1.0,0,1.0,21,4,0,1,1.0,0
868,1101,0,1,1,4,4,0,2,1,0,0,14.0,14.0,17220.0,0.0,0,14.0,0,14.0,29,4,0,1,14.0,0
869,1102,0,1,1,1,8,1,2,1,0,0,7.0,7.0,2330.0,0.0,0,7.0,1,7.0,13,10,0,4,7.0,1
870,1103,0,1,1,0,3,0,1,1,0,0,16.0,16.0,15570.0,0.0,0,16.0,0,16.0,46,19,0,3,16.0,0
871,1104,0,1,1,3,0,0,0,1,0,1,11.0,11.0,31830.0,0.0,0,11.0,0,11.0,33,1,0,0,11.0,0
872,1106,0,0,0,4,0,1,5,1,0,0,16.0,16.0,6500.0,6657.0,0,16.0,0,16.0,31,1,2,3,16.0,0
873,1107,0,1,1,3,7,0,2,1,0,1,13.0,13.0,13130.0,0.0,0,13.0,0,13.0,39,6,0,1,13.0,0
874,1108,0,0,1,3,0,0,0,1,0,0,8.0,8.0,28710.0,0.0,0,8.0,0,8.0,21,4,0,0,8.0,0
875,1109,0,1,1,1,1,1,1,1,0,0,4.0,4.0,1500.0,1015.0,0,4.0,0,4.0,44,4,2,0,4.0,0
876,1110,0,0,1,1,1,0,0,1,0,0,1.0,1.0,28610.0,6936.0,0,1.0,0,1.0,33,6,2,2,1.0,0
877,1111,0,1,0,3,0,1,4,1,0,1,6.0,6.0,23060.0,0.0,0,6.0,4,6.0,71,1,0,3,6.0,0
878,1112,0,0,0,1,8,1,0,0,0,1,1.0,1.0,3600.0,3231.0,0,1.0,0,1.0,55,10,3,7,1.0,0
879,1113,0,1,1,1,7,0,1,1,0,1,1.0,1.0,16840.0,0.0,2,1.0,3,1.0,27,1,0,0,1.0,0
880,1114,0,0,1,0,7,0,1,1,0,0,19.0,19.0,17520.0,7665.0,0,19.0,0,19.0,46,9,4,2,19.0,0
881,1115,1,0,1,1,0,0,0,1,0,0,12.0,12.0,20640.0,0.0,0,12.0,3,12.0,5,6,0,0,12.0,0
882,1116,0,0,0,1,2,1,5,1,0,1,1.0,1.0,11830.0,0.0,0,1.0,0,1.0,36,1,0,2,1.0,0
883,1117,0,0,0,4,4,0,3,1,1,0,17.0,17.0,19580.0,0.0,0,17.0,0,17.0,40,6,0,0,17.0,0
884,1118,0,0,1,3,1,1,2,1,0,0,8.0,8.0,9480.0,0.0,0,8.0,0,8.0,29,4,0,1,8.0,1
885,1119,1,0,1,0,6,1,5,1,0,0,17.0,17.0,21520.0,4082.0,1,17.0,4,17.0,46,11,2,4,17.0,1
886,1120,0,1,1,4,4,0,2,1,0,0,12.0,12.0,12030.0,0.0,0,12.0,0,12.0,23,1,0,1,12.0,0
887,1121,0,1,0,1,2,0,0,1,0,0,11.0,11.0,12260.0,3134.0,0,11.0,2,11.0,40,7,1,3,11.0,0
888,1122,0,1,1,3,2,0,1,1,0,0,6.0,6.0,16390.0,34941.0,0,6.0,2,6.0,5,11,2,0,6.0,0
889,1124,0,1,0,1,8,0,5,1,0,0,7.0,7.0,4500.0,754.0,0,7.0,1,7.0,21,1,1,0,7.0,1
890,1125,0,1,0,0,5,0,0,1,1,0,13.0,13.0,17530.0,0.0,0,13.0,0,13.0,28,1,0,1,13.0,0
891,1126,0,1,0,1,1,1,3,1,0,0,1.0,1.0,18050.0,46625.0,0,1.0,0,1.0,48,3,3,4,1.0,0
892,1127,0,1,1,2,1,0,2,1,1,0,8.0,8.0,6890.0,36000.0,0,8.0,3,8.0,34,1,4,1,8.0,1
893,1128,0,0,1,1,2,0,1,1,0,1,12.0,12.0,14910.0,0.0,0,12.0,0,12.0,16,10,0,1,12.0,0
894,1129,0,1,1,2,8,1,2,1,1,0,4.0,4.0,11330.0,35165.0,0,4.0,1,4.0,39,4,3,7,4.0,0
895,1130,0,0,0,3,5,1,4,0,0,0,8.0,8.0,36420.0,2602.0,0,8.0,0,8.0,46,6,2,3,8.0,0
896,1131,0,1,1,2,8,0,1,1,0,1,6.0,6.0,25940.0,0.0,0,6.0,0,6.0,57,10,0,0,6.0,0
897,1132,0,1,1,2,1,0,1,1,0,1,1.0,1.0,17970.0,0.0,0,1.0,0,1.0,33,10,0,0,1.0,0
898,1133,0,0,1,4,4,0,3,1,0,0,20.0,20.0,38940.0,0.0,0,20.0,0,20.0,17,1,0,3,20.0,0
899,1134,1,0,0,3,0,0,3,0,0,0,10.0,10.0,18130.0,0.0,0,10.0,2,10.0,13,3,0,2,10.0,1
900,1136,0,1,1,1,5,0,2,1,0,0,8.0,8.0,23750.0,0.0,0,8.0,0,8.0,30,5,0,4,8.0,0
901,1137,0,1,0,1,8,0,2,0,1,0,8.0,8.0,7900.0,23432.0,0,8.0,0,8.0,60,6,2,9,8.0,1
902,1138,0,1,1,3,7,0,2,1,0,0,13.0,13.0,5000.0,4477.0,0,13.0,2,13.0,21,6,1,0,13.0,1
903,1139,0,1,0,4,5,0,0,0,1,0,18.0,18.0,14010.0,0.0,0,18.0,0,18.0,25,10,0,0,18.0,0
904,1140,0,1,0,4,4,0,3,1,0,0,20.0,20.0,17200.0,6739.0,0,20.0,0,20.0,23,1,2,5,20.0,0
905,1141,1,0,1,1,8,1,2,1,1,0,6.0,6.0,6720.0,52445.0,0,6.0,3,6.0,12,1,3,5,6.0,1
906,1143,0,1,0,4,5,0,0,0,0,0,15.0,15.0,6100.0,0.0,0,15.0,0,15.0,7,1,0,0,15.0,0
907,1144,0,1,0,1,5,0,3,1,0,0,5.0,5.0,20570.0,0.0,0,5.0,2,5.0,26,4,0,5,5.0,0
908,1145,1,0,1,2,8,0,0,1,0,0,8.0,8.0,23630.0,10612.0,1,8.0,2,8.0,35,1,3,2,8.0,1
909,1146,0,1,0,4,4,0,5,0,0,1,11.0,11.0,12850.0,0.0,0,11.0,0,11.0,66,7,0,0,11.0,0
910,1147,0,1,0,3,0,0,0,0,0,0,1.0,1.0,7730.0,8091.0,2,1.0,2,1.0,50,10,2,4,1.0,0
911,1148,0,1,0,1,5,0,0,0,1,0,9.0,9.0,14590.0,42820.0,1,9.0,1,9.0,39,1,2,7,9.0,0
912,1149,1,0,0,1,0,0,0,1,0,0,9.0,9.0,16150.0,5618.0,0,9.0,1,9.0,45,1,1,8,9.0,0
913,1150,0,0,1,1,1,1,0,1,0,1,8.0,8.0,31120.0,0.0,0,8.0,0,8.0,42,1,0,0,8.0,0
914,1151,0,0,1,4,4,0,2,1,0,0,19.0,19.0,10450.0,0.0,0,19.0,0,19.0,38,4,0,0,19.0,0
915,1152,0,1,0,4,0,0,3,0,0,0,14.0,14.0,20280.0,0.0,0,14.0,0,14.0,26,4,0,1,14.0,0
916,1153,0,1,1,4,0,0,0,1,0,0,12.0,12.0,26780.0,0.0,0,12.0,0,12.0,31,7,0,0,12.0,0
917,1154,0,1,1,4,4,0,2,1,1,0,11.0,11.0,8870.0,0.0,0,11.0,0,11.0,13,3,0,6,11.0,0
918,1156,0,1,1,2,7,0,1,1,0,1,1.0,1.0,6820.0,0.0,0,1.0,3,1.0,24,10,0,0,1.0,0
919,1157,0,1,1,1,0,0,1,1,0,0,1.0,1.0,8620.0,5399.0,0,1.0,1,1.0,38,6,2,4,1.0,1
920,1158,0,1,0,3,0,1,4,0,0,0,7.0,7.0,22660.0,1371.0,0,7.0,0,7.0,49,3,1,5,7.0,0
921,1159,0,1,0,1,8,0,0,0,1,1,6.0,6.0,1500.0,23756.0,0,6.0,0,6.0,59,1,2,3,6.0,0
922,1160,0,1,0,4,6,1,4,0,0,0,17.0,17.0,24750.0,0.0,0,17.0,0,17.0,20,4,0,0,17.0,0
923,1161,0,1,0,1,2,0,0,0,0,0,5.0,5.0,15730.0,0.0,0,5.0,0,5.0,5,3,0,3,5.0,0
924,1162,1,0,1,3,5,0,1,1,0,0,9.0,9.0,10440.0,0.0,1,9.0,1,9.0,37,1,0,0,9.0,1
925,1163,1,0,0,4,6,1,4,1,0,0,8.0,8.0,22690.0,4940.0,0,8.0,1,8.0,61,10,2,3,8.0,1
926,1164,0,1,1,0,3,0,5,1,0,0,14.0,14.0,24740.0,0.0,0,14.0,2,14.0,35,6,0,2,14.0,0
927,1165,1,0,1,4,7,1,2,1,0,0,20.0,20.0,6000.0,52068.0,0,20.0,2,20.0,23,17,1,4,20.0,0
928,1166,0,1,0,3,0,0,0,0,0,0,7.0,7.0,13000.0,0.0,0,7.0,0,7.0,5,6,0,1,7.0,0
929,1167,0,1,0,1,1,1,0,0,0,0,1.0,1.0,14610.0,0.0,0,1.0,0,1.0,40,7,0,0,1.0,1
930,1168,0,0,1,0,5,0,5,1,0,0,10.0,10.0,28540.0,0.0,0,10.0,0,10.0,29,10,0,4,10.0,0
931,1170,0,0,0,1,2,1,5,1,0,1,9.0,9.0,6200.0,0.0,0,9.0,0,9.0,13,10,0,2,9.0,0
932,1171,0,1,1,1,7,0,1,1,1,0,1.0,1.0,13250.0,0.0,0,1.0,0,1.0,32,9,0,0,1.0,0
933,1172,0,1,1,2,2,0,0,1,0,1,1.0,1.0,12770.0,0.0,0,1.0,4,1.0,38,7,0,0,1.0,0
934,1173,0,1,0,4,4,0,0,0,0,0,21.0,21.0,14750.0,0.0,0,21.0,0,21.0,36,13,0,0,21.0,0
935,1174,0,1,1,4,5,0,1,1,0,0,8.0,8.0,14460.0,5903.0,0,8.0,0,8.0,37,10,3,0,8.0,0
936,1175,0,0,0,1,1,1,5,1,1,0,1.0,1.0,8700.0,33030.0,0,1.0,0,1.0,30,6,2,0,1.0,1
937,1177,0,0,0,4,6,1,3,1,0,0,18.0,18.0,21330.0,5632.0,0,18.0,0,18.0,18,4,3,5,18.0,0
938,1179,0,1,1,4,4,0,1,1,0,0,15.0,15.0,16780.0,0.0,0,15.0,1,15.0,17,4,0,1,15.0,0
939,1181,0,1,1,1,7,1,5,1,0,0,10.0,10.0,26890.0,0.0,0,10.0,0,10.0,34,1,0,3,10.0,0
940,1182,0,0,1,3,0,0,1,1,0,0,7.0,7.0,9220.0,2657.0,0,7.0,0,7.0,46,3,2,0,7.0,0
941,1183,1,0,0,1,1,1,0,0,0,0,1.0,1.0,6000.0,0.0,1,1.0,2,1.0,57,1,0,0,1.0,1
942,1186,0,0,0,2,2,0,5,1,0,0,7.0,7.0,8080.0,969.0,0,7.0,0,7.0,40,1,2,3,7.0,0
943,1187,1,0,1,3,5,0,1,1,1,0,9.0,9.0,15670.0,30571.0,0,9.0,2,9.0,33,12,3,0,9.0,0
944,1188,1,0,1,4,4,0,0,1,0,0,16.0,16.0,27310.0,0.0,0,16.0,1,16.0,37,4,0,0,16.0,0
945,1189,1,0,1,1,1,1,1,1,0,1,6.0,6.0,16210.0,0.0,0,6.0,1,6.0,52,17,0,1,6.0,0
946,1190,0,1,1,1,0,0,1,1,0,0,13.0,13.0,10740.0,0.0,0,13.0,0,13.0,64,10,0,1,13.0,0
947,1191,0,1,1,3,2,0,2,1,0,1,1.0,1.0,23420.0,5115.0,1,1.0,3,1.0,32,8,1,0,1.0,0
948,1192,0,1,0,3,8,1,5,0,1,0,12.0,12.0,5850.0,12269.0,0,12.0,4,12.0,13,1,1,0,12.0,1
949,1194,0,1,1,1,5,0,1,1,0,0,5.0,5.0,12000.0,7611.0,0,5.0,1,5.0,47,7,1,3,5.0,0
950,1195,0,1,1,4,0,1,3,1,0,0,9.0,9.0,44270.0,0.0,3,9.0,3,9.0,10,13,0,4,9.0,0
951,1197,0,1,1,4,5,1,5,1,0,0,18.0,18.0,21880.0,6120.0,2,18.0,2,18.0,32,6,2,6,18.0,1
952,1198,0,0,0,1,1,1,0,1,0,0,6.0,6.0,15080.0,9575.0,0,6.0,0,6.0,43,6,1,5,6.0,1
953,1200,0,0,1,0,7,0,2,1,0,0,10.0,10.0,8590.0,3175.0,0,10.0,0,10.0,31,6,2,4,10.0,1
954,1201,0,1,1,4,4,0,3,1,0,0,10.0,10.0,35570.0,0.0,0,10.0,0,10.0,35,10,0,1,10.0,0
955,1202,0,1,1,1,1,1,1,1,0,0,1.0,1.0,8930.0,5289.0,0,1.0,2,1.0,11,7,1,4,1.0,1
956,1204,0,1,1,1,1,1,1,1,0,0,1.0,1.0,11230.0,0.0,0,1.0,0,1.0,9,7,0,0,1.0,1
957,1206,1,0,1,1,2,0,1,1,1,0,1.0,1.0,4340.0,39168.0,0,1.0,3,1.0,52,4,2,4,1.0,1
958,1209,0,1,0,4,6,1,4,0,0,0,1.0,1.0,32730.0,7558.0,0,1.0,0,1.0,30,1,3,5,1.0,0
959,1210,0,1,0,4,4,0,0,1,0,0,15.0,15.0,12890.0,1946.0,0,15.0,0,15.0,46,4,4,1,15.0,0
960,1211,1,0,0,3,0,1,4,0,0,0,9.0,9.0,23740.0,0.0,0,9.0,2,9.0,27,12,0,1,9.0,1
961,1214,0,1,0,1,1,1,5,1,1,0,1.0,1.0,5330.0,17857.0,0,1.0,1,1.0,24,1,1,10,1.0,1
962,1215,0,1,1,1,1,1,2,1,0,0,9.0,9.0,15670.0,7864.0,0,9.0,0,9.0,34,3,3,2,9.0,1
963,1216,0,1,0,2,1,0,5,0,0,0,1.0,1.0,10970.0,0.0,0,1.0,0,1.0,42,4,0,0,1.0,1
964,1217,0,1,1,4,4,0,0,1,0,0,9.0,9.0,21380.0,0.0,0,9.0,0,9.0,32,4,0,0,9.0,0
965,1218,0,1,1,4,4,0,0,1,1,0,1.0,1.0,31980.0,0.0,0,1.0,0,1.0,25,3,0,0,1.0,0
966,1219,0,1,0,3,5,0,3,0,0,0,13.0,13.0,16970.0,0.0,0,13.0,2,13.0,26,9,0,0,13.0,0
967,1220,0,0,0,1,1,1,0,0,0,0,5.0,5.0,14060.0,24930.0,0,5.0,0,5.0,61,1,2,10,5.0,0
968,1221,0,1,1,0,3,0,0,1,0,0,13.0,13.0,12100.0,3558.0,0,13.0,0,13.0,38,1,3,1,13.0,0
969,1224,1,0,1,1,0,0,1,1,0,0,1.0,1.0,9960.0,4646.0,0,1.0,1,1.0,46,1,2,9,1.0,0
970,1225,0,1,0,3,0,0,5,0,0,0,12.0,12.0,10320.0,4716.0,0,12.0,2,12.0,22,6,1,0,12.0,1
971,1228,0,0,1,1,2,0,5,1,0,1,6.0,6.0,21580.0,0.0,0,6.0,0,6.0,5,1,0,1,6.0,0
972,1232,1,0,1,1,8,1,1,1,0,0,8.0,8.0,9540.0,9925.0,0,8.0,2,8.0,5,7,2,7,8.0,0
973,1233,1,0,1,3,2,0,5,1,1,0,6.0,6.0,36000.0,0.0,0,6.0,3,6.0,45,1,0,0,6.0,0
974,1234,0,1,0,1,5,0,0,0,0,0,7.0,7.0,16930.0,30944.0,1,7.0,2,7.0,5,11,2,3,7.0,0
975,1235,0,1,1,3,7,0,1,1,0,0,11.0,11.0,9330.0,0.0,0,11.0,0,11.0,40,6,0,2,11.0,0
976,1236,0,0,1,4,0,0,2,1,0,0,12.0,12.0,27700.0,0.0,0,12.0,0,12.0,46,7,0,1,12.0,0
977,1237,0,0,0,4,0,1,4,1,1,0,20.0,20.0,33500.0,0.0,0,20.0,0,20.0,41,1,0,2,20.0,0
978,1238,0,1,0,2,1,0,5,0,0,1,1.0,1.0,9970.0,0.0,0,1.0,0,1.0,25,7,0,0,1.0,0
979,1239,0,1,1,1,1,1,1,1,1,0,9.0,9.0,14580.0,25433.0,0,9.0,1,9.0,48,6,3,1,9.0,1
980,1240,0,1,1,1,2,0,5,1,0,1,1.0,1.0,27660.0,0.0,0,1.0,2,1.0,51,6,0,0,1.0,0
981,1242,0,1,0,0,6,1,4,1,0,0,17.0,17.0,34730.0,3019.0,0,17.0,0,17.0,34,6,2,1,17.0,0
982,1245,0,0,0,4,5,0,0,0,0,0,16.0,16.0,13900.0,0.0,0,16.0,0,16.0,32,1,0,0,16.0,0
983,1247,0,1,0,4,0,1,4,1,0,0,1.0,1.0,28700.0,5476.0,0,1.0,0,1.0,30,1,1,2,1.0,0
984,1250,0,1,0,1,2,1,4,0,1,0,1.0,1.0,23450.0,20060.0,0,1.0,5,1.0,65,7,1,2,1.0,1
985,1251,1,0,0,2,7,0,5,1,0,1,1.0,1.0,10570.0,0.0,1,1.0,3,1.0,50,6,0,0,1.0,0
986,1253,0,0,0,2,1,1,5,1,0,1,1.0,1.0,11800.0,3118.0,0,1.0,0,1.0,32,1,2,1,1.0,1
987,1254,0,1,1,3,0,0,1,1,0,0,7.0,7.0,13050.0,0.0,0,7.0,0,7.0,40,1,0,0,7.0,0
988,1255,0,1,0,3,2,1,5,1,0,0,1.0,1.0,7290.0,7166.0,0,1.0,0,1.0,44,11,2,6,1.0,0
989,1256,0,0,1,3,1,0,1,1,0,1,8.0,8.0,8240.0,0.0,0,8.0,0,8.0,39,1,0,1,8.0,0
990,1257,0,1,0,4,5,1,5,0,0,0,15.0,15.0,5400.0,7940.0,1,15.0,1,15.0,18,1,3,4,15.0,1
991,1258,0,0,0,4,0,1,4,0,0,0,11.0,11.0,25840.0,0.0,0,11.0,0,11.0,33,9,0,2,11.0,0
992,1259,1,0,1,1,2,0,1,1,0,1,10.0,10.0,11250.0,565.0,1,10.0,3,10.0,68,1,3,1,10.0,0
993,1260,0,1,0,4,6,1,5,1,0,0,12.0,12.0,8180.0,0.0,0,12.0,0,12.0,62,7,0,1,12.0,0
994,1262,0,1,1,2,2,0,1,1,0,1,1.0,1.0,7760.0,0.0,0,1.0,2,1.0,47,4,0,0,1.0,1
995,1263,0,0,1,1,2,0,1,1,0,0,6.0,6.0,4070.0,0.0,0,6.0,0,6.0,90,1,0,0,6.0,0
996,1264,0,0,1,4,5,0,1,1,1,0,13.0,13.0,15970.0,0.0,0,13.0,0,13.0,5,6,0,2,13.0,0
997,1265,0,1,1,4,4,0,0,1,0,1,15.0,15.0,26650.0,0.0,0,15.0,0,15.0,26,1,0,0,15.0,0
998,1266,0,0,1,4,7,0,1,1,0,0,18.0,18.0,17840.0,0.0,0,18.0,0,18.0,21,1,0,3,18.0,0
999,1267,0,0,1,0,7,0,1,1,0,1,10.0,10.0,14340.0,0.0,0,10.0,0,10.0,55,4,0,0,10.0,0
1000,1268,0,1,1,3,0,0,2,1,0,1,8.0,8.0,10040.0,0.0,0,8.0,0,8.0,37,1,0,1,8.0,0
1001,1269,0,1,0,4,4,0,0,1,0,0,17.0,17.0,15930.0,0.0,0,17.0,0,17.0,51,1,0,0,17.0,0
1002,1270,0,1,1,3,0,1,3,1,0,0,8.0,8.0,34260.0,3783.0,0,8.0,0,8.0,5,1,4,4,8.0,1
1003,1271,0,1,0,2,2,0,0,1,0,0,1.0,1.0,28200.0,1686.0,0,1.0,0,1.0,37,4,2,0,1.0,0
1004,1272,0,0,0,1,5,1,4,1,0,0,5.0,5.0,25370.0,3176.0,0,5.0,0,5.0,34,4,1,1,5.0,0
1005,1273,0,1,1,1,8,1,0,1,1,0,7.0,7.0,21100.0,0.0,0,7.0,0,7.0,33,13,0,3,7.0,0
1006,1274,0,1,1,1,8,1,1,0,0,1,8.0,8.0,15650.0,6485.0,0,8.0,4,8.0,24,3,3,0,8.0,0
1007,1276,0,1,0,2,2,0,0,0,1,0,1.0,1.0,2750.0,0.0,0,1.0,0,1.0,30,1,0,1,1.0,0
1008,1277,0,1,1,3,1,1,1,1,0,0,7.0,7.0,13930.0,0.0,0,7.0,0,7.0,37,7,0,0,7.0,0
1009,1278,0,0,0,4,6,1,5,0,1,0,15.0,15.0,6980.0,0.0,0,15.0,0,15.0,65,11,0,0,15.0,0
1010,1279,0,1,0,1,0,0,0,0,0,0,1.0,1.0,25160.0,0.0,0,1.0,0,1.0,20,14,0,0,1.0,0
1011,1280,0,0,0,2,2,0,0,0,0,0,5.0,5.0,13140.0,2988.0,0,5.0,0,5.0,34,1,2,0,5.0,0
1012,1282,1,0,1,3,1,0,1,1,0,0,5.0,5.0,11240.0,2611.0,1,5.0,1,5.0,31,7,2,1,5.0,0
1013,1283,0,1,0,3,1,0,2,0,1,0,8.0,8.0,12220.0,25313.0,0,8.0,0,8.0,24,1,3,3,8.0,1
1014,1284,0,1,0,3,5,0,0,0,0,0,14.0,14.0,15320.0,0.0,0,14.0,0,14.0,15,7,0,0,14.0,0
1015,1286,0,1,0,4,5,0,0,0,0,0,18.0,18.0,15590.0,0.0,0,18.0,0,18.0,21,10,0,2,18.0,0
1016,1287,0,0,1,4,4,0,0,1,0,0,12.0,12.0,22400.0,0.0,0,12.0,0,12.0,18,4,0,3,12.0,0
1017,1289,0,1,1,3,5,0,2,1,0,0,7.0,7.0,13060.0,7649.0,0,7.0,0,7.0,46,3,1,0,7.0,0
1018,1292,0,1,0,3,0,0,0,1,0,0,1.0,1.0,26870.0,0.0,0,1.0,0,1.0,16,6,0,0,1.0,0
1019,1293,0,0,1,1,7,0,5,1,0,0,6.0,6.0,22940.0,7247.0,0,6.0,0,6.0,7,4,2,4,6.0,0
1020,1294,0,0,0,4,0,1,3,0,0,0,7.0,7.0,21620.0,0.0,0,7.0,0,7.0,66,6,0,0,7.0,1
1021,1295,0,1,0,2,2,0,5,0,0,0,1.0,1.0,10940.0,0.0,0,1.0,0,1.0,59,1,0,0,1.0,0
1022,1296,0,0,1,3,2,0,1,1,0,0,5.0,5.0,10830.0,0.0,0,5.0,0,5.0,16,13,0,2,5.0,0
1023,1297,0,1,1,1,2,0,2,1,1,0,1.0,1.0,1500.0,26686.0,0,1.0,4,1.0,15,1,1,1,1.0,1
1024,1298,0,1,0,0,3,0,0,0,0,0,1.0,1.0,24940.0,6088.0,0,1.0,2,1.0,56,10,1,3,1.0,0
1025,1299,0,1,1,0,5,1,4,1,0,0,13.0,13.0,39720.0,0.0,0,13.0,0,13.0,30,1,0,1,13.0,0
1026,1300,0,0,1,2,7,0,2,1,0,0,1.0,1.0,5260.0,0.0,0,1.0,0,1.0,56,1,0,0,1.0,1
1027,1301,0,1,1,3,0,0,0,1,0,0,15.0,15.0,17140.0,0.0,0,15.0,0,15.0,16,10,0,2,15.0,0
1028,1302,0,0,1,3,7,0,1,1,0,0,6.0,6.0,18980.0,7890.0,0,6.0,0,6.0,31,6,1,2,6.0,0
1029,1303,0,1,0,2,1,0,0,0,1,1,5.0,5.0,14160.0,43052.0,0,5.0,0,5.0,40,1,2,6,5.0,1
1030,1306,0,0,0,0,6,1,5,0,0,0,19.0,19.0,7540.0,0.0,0,19.0,0,19.0,31,1,0,2,19.0,0
1031,1307,1,0,0,2,8,0,5,0,0,0,5.0,5.0,9220.0,7575.0,0,5.0,2,5.0,38,6,2,3,5.0,0
1032,1308,0,1,1,2,8,0,5,1,0,0,1.0,1.0,16830.0,3846.0,0,1.0,4,1.0,9,1,1,5,1.0,0
1033,1309,0,1,0,3,5,0,0,1,0,0,15.0,15.0,15890.0,0.0,0,15.0,0,15.0,19,10,0,3,15.0,0
1034,1310,0,0,1,3,0,0,2,1,0,0,11.0,11.0,37180.0,1681.0,0,11.0,0,11.0,37,1,1,0,11.0,1
1035,1311,0,1,1,2,1,0,1,1,0,0,1.0,1.0,9740.0,5030.0,0,1.0,1,1.0,19,1,3,4,1.0,0
1036,1312,0,1,1,1,8,1,1,1,0,0,7.0,7.0,19940.0,5393.0,0,7.0,0,7.0,33,6,2,0,7.0,0
1037,1313,1,0,0,2,2,0,0,1,0,0,6.0,6.0,1500.0,5419.0,0,6.0,2,6.0,39,4,1,5,6.0,1
1038,1314,0,1,1,3,5,0,2,1,0,0,8.0,8.0,11160.0,0.0,0,8.0,0,8.0,38,13,0,0,8.0,1
1039,1315,0,1,0,3,0,0,5,0,0,0,9.0,9.0,11580.0,0.0,0,9.0,0,9.0,33,1,0,1,9.0,0
1040,1316,0,1,1,3,8,1,1,1,0,1,10.0,10.0,6930.0,0.0,0,10.0,3,10.0,7,3,0,0,10.0,0
1041,1317,0,0,0,4,4,0,5,0,0,0,15.0,15.0,7650.0,6927.0,0,15.0,0,15.0,52,1,2,0,15.0,1
1042,1318,1,0,0,3,8,1,0,0,0,0,8.0,8.0,1500.0,0.0,0,8.0,3,8.0,5,10,0,7,8.0,1
1043,1319,0,1,0,1,8,0,0,1,0,0,1.0,1.0,9960.0,0.0,0,1.0,2,1.0,36,6,0,3,1.0,1
1044,1320,0,1,0,2,2,0,0,1,0,0,4.0,4.0,27760.0,0.0,0,4.0,0,4.0,31,4,0,1,4.0,0
1045,1321,0,0,0,0,5,1,3,0,1,0,18.0,18.0,16730.0,0.0,0,18.0,0,18.0,30,1,0,1,18.0,0
1046,1322,0,1,1,1,1,1,1,1,0,0,10.0,10.0,18810.0,2415.0,1,10.0,2,10.0,32,6,1,3,10.0,1
1047,1324,0,1,0,1,2,0,5,1,0,0,1.0,1.0,8780.0,0.0,0,1.0,1,1.0,41,6,0,0,1.0,0
1048,1325,0,0,1,1,2,0,1,1,0,0,1.0,1.0,13150.0,5484.0,0,1.0,0,1.0,26,1,1,0,1.0,1
1049,1326,0,1,1,4,6,1,5,1,0,0,13.0,13.0,15310.0,3655.0,2,13.0,3,13.0,24,13,1,0,13.0,0
1050,1327,0,1,0,3,5,1,4,0,0,0,6.0,6.0,27460.0,1678.0,0,6.0,0,6.0,28,6,2,3,6.0,0
1051,1328,0,1,0,4,0,1,4,1,0,0,19.0,19.0,23050.0,3777.0,0,19.0,0,19.0,40,10,3,1,19.0,0
1052,1329,0,1,1,3,2,0,1,1,0,0,10.0,10.0,14060.0,1300.0,0,10.0,3,10.0,14,11,2,6,10.0,0
1053,1330,0,1,0,2,8,1,5,1,1,0,7.0,7.0,4790.0,37285.0,0,7.0,0,7.0,23,1,3,4,7.0,1
1054,1331,1,0,0,0,3,0,3,0,0,0,13.0,13.0,19700.0,7276.0,0,13.0,1,13.0,31,5,2,7,13.0,1
1055,1332,0,0,1,1,0,0,1,1,0,0,1.0,1.0,24180.0,11728.0,0,1.0,0,1.0,37,11,2,4,1.0,0
1056,1333,0,1,0,4,6,1,4,1,0,0,14.0,14.0,27810.0,0.0,0,14.0,0,14.0,16,12,0,1,14.0,0
1057,1334,0,0,1,1,7,0,0,1,0,1,5.0,5.0,19420.0,0.0,0,5.0,0,5.0,45,1,0,0,5.0,0
1058,1335,1,0,1,3,0,1,1,1,0,0,7.0,7.0,9150.0,7303.0,0,7.0,1,7.0,44,13,2,5,7.0,1
1059,1336,1,0,0,1,1,1,5,0,0,1,9.0,9.0,8030.0,0.0,0,9.0,2,9.0,30,6,0,0,9.0,0
1060,1337,0,1,1,3,8,1,0,1,0,0,14.0,14.0,7590.0,2988.0,0,14.0,0,14.0,42,7,1,2,14.0,0
1061,1338,0,1,0,0,3,0,0,0,0,0,13.0,13.0,7830.0,5782.0,0,13.0,0,13.0,30,1,3,0,13.0,0
1062,1339,0,0,1,1,2,0,1,1,0,1,8.0,8.0,8710.0,0.0,0,8.0,0,8.0,24,1,0,2,8.0,0
